13,GA,63345,64104,66175,67428,68644,69325,69133,69061,70674,71761,73772,76622,79484,79206,77391,75955,76374,75182,75555,76911,75367,73064,71940,71141,71346,72205,73604,75430,75960,76409,75233,73141,71600,70333,70698,70248,69341,70541,70208,70588,69980,67320,66694,65411,64508,65273,65271,67852,71950,75876,72358,68816,67131,67576,68293,69976,69946,68309,67775,66152,63954,62070,60594,58544,55832,53369,50526,48227,46154,42838,42026,41165,41228,40790,28417,27899,26888,25944,21441,19153,16969,15307,13488,11716,10417,9481,8439,7397,6356,5314,4273,3231,2189,1148,106,5
15,HI,8562,8660,8996,9300,9415,9339,9474,9559,9243,9248,8757,8704,8986,8686,8302,8305,8446,8301,7810,8333,9355,9978,9991,9811,10039,10265,10554,10472,10661,10952,10711,10356,10274,10421,10348,10296,10339,10342,10257,10141,10032,9477,9133,8788,8485,8486,8310,8543,8832,9389,9308,8737,8409,8570,8726,9073,9120,9353,9391,9372,9473,9225,9124,9013,8830,8813,8577,8582,8105,7696,7841,7490,7331,7165,5384,5333,4983,4471,3859,3471,3087,2764,2528,2240,1991,2233,2034,1835,1636,1437,1238,1039,840,742,641,442
16,ID,11064,11287,11682,12269,12640,12876,12731,12778,12849,13160,13735,14179,14752,14693,14192,14140,14116,13619,12896,11875,11472,12353,12904,12777,12628,12446,12526,12535,12484,12439,12156,11823,11616,11906,12210,12263,12364,12461,12525,12607,12434,12091,11887,11393,11053,10950,10594,10501,11039,11521,10888,10623,10251,10325,10220,10426,10821,11014,11532,11497,11332,11083,11146,11050,10843,10605,10426,10291,9948,9013,8778,8573,8692,8731,5912,5868,5678,5546,4659,4059,3688,3473,2975,2529,2281,2119,1891,1663,1435,1207,979,751,523,295,67,5
17,IL,72268,73251,75551,77467,79489,79716,78497,78433,79504,81340,83470,85142,87771,87783,86730,87114,88383,87157,85580,84537,83961,83002,82538,83090,84220,85940,87736,88846,89422,90472,89643,87782,87192,87034,88576,88141,86971,87832,87578,87540,86433,82817,82270,80046,78401,78211,76626,78137,82763,87148,83528,81045,79498,80305,81634,84304,85445,85460,86103,85917,84143,82567,81699,77978,74709,72323,68110,65149,62414,57429,55016,52502,52335,51534,35860,35083,34562,33959,28962,25368,22735,21418,19697,17308,15824,15467,13884,12302,10720,9137,7555,5973,4390,2808,1226,5
18,IN,41064,41627,42867,43464,44515,44778,44605,44585,44757,44750,46211,47298,48707,48542,47856,47485,48111,47343,45768,50533,50674,49072,48142,46056,45287,45141,45643,46169,46720,46085,45040,43908,42997,42511,43174,43067,42904,43869,43988,44097,43676,42424,42034,40532,39505,40076,39263,40568,43238,45844,43208,41649,40442,41132,41810,44048,45111,44318,45075,44922,44121,43373,43414,41707,39950,38805,36973,35302,34098,30930,29937,28898,28234,27929,19106,18963,18489,18236,15406,13708,12152,11398,10275,8825,7977,7639,6841,6043,5246,4448,3651,2853,2055,1258,460,5
19,IA,18994,19321,19856,20231,20724,21090,20696,20573,20519,20649,21740,22498,22942,22929,22228,21902,22047,21661,21884,24716,24272,23860,23695,22135,21354,20924,21070,20990,21009,20613,20180,19561,19282,19523,20465,20917,20987,21471,21535,21215,21099,20296,19611,18817,18175,18194,17270,17525,18744,20029,19496,18988,18412,18893,19209,20087,20785,21058,21626,21867,21704,21225,21104,20401,19890,19547,18624,18044,17622,15923,15218,14367,14080,14063,9563,9361,9313,9099,7804,7125,6480,6100,5550,5024,4688,4537,4068,3599,3130,2662,2193,1724,1256,787,318,5
20,KS,18102,18328,19029,19456,19758,19713,19943,20044,20229,20425,21131,21465,21914,21740,21228,20967,21332,21083,20560,22403,23142,22405,21858,21548,20489,20251,20099,20209,20034,19238,19124,19102,18795,19041,19484,19771,19584,19807,19914,19893,19446,18411,17933,17319,16850,16717,16056,16102,17149,18035,17291,16676,16189,16505,16929,17898,18579,18684,19238,19088,18713,18601,18429,18010,17538,17133,16142,15494,14915,13721,13115,12464,12301,12263,8364,8324,8163,7806,6544,5884,5379,5091,4647,4142,3846,3844,3459,3075,2690,2306,1921,1537,1152,768,383,5
21,KY,26936,27408,28017,28045,28628,28811,28723,28889,28660,28852,29352,30115,30920,31079,30245,29971,30219,29985,29544,30493,30988,30607,30314,30497,30294,30562,30328,30683,31215,31500,30483,29051,28206,27836,27844,27794,27737,28566,28566,29139,28919,28315,28152,27393,26774,26948,26645,27473,29473,30947,28943,28230,27680,28376,28892,30274,30742,30401,30445,30131,29759,29341,29054,28019,27062,26509,25367,24121,23602,21746,21086,20697,20368,20207,13617,13417,13138,12627,10706,9535,8567,7994,7210,5976,5444,5010,4465,3921,3377,2832,2288,1744,1199,655,111,5
22,LA,29052,29361,30372,30894,31409,31181,31208,30571,30517,30760,31229,32595,33414,33162,31848,31342,31332,30968,29826,29194,30077,30557,30429,30632,30331,30673,31320,32007,32853,33585,32823,32232,31709,31509,31984,31617,31681,31935,31532,31363,30329,29144,28154,27252,25978,25705,25438,26096,27398,28273,27274,27146,26742,27245,27885,29299,29991,29902,30154,29962,29908,29606,28905,28186,27638,26671,25209,24034,23061,21267,20272,19631,19496,19261,13228,13041,12582,12139,10258,9114,8336,7573,6906,5963,5339,5019,4485,3951,3417,2883,2350,1816,1282,748,214,5
23,ME,6390,6494,6318,6691,6876,6952,6972,6967,6938,7030,7538,7640,7909,7924,7945,7961,8255,8155,8307,8406,7990,7686,7542,7344,7484,7636,7983,8134,8264,8434,8286,8379,8371,8298,8410,8234,8177,8113,8116,8196,8075,7805,7783,7544,7373,7572,7642,7922,8668,9428,9054,8959,8895,9242,9410,9832,10467,10590,10967,10737,10494,10636,10733,10495,10059,9954,9783,9484,9099,8337,8167,8102,8232,8099,5390,5326,5274,5093,4252,3649,3219,3006,2667,2379,2219,2099,1877,1655,1433,1211,990,768,546,324,102,5
24,MD,36013,36552,37432,37793,38298,38634,38362,38277,38907,39546,40142,40640,42165,41874,40348,39760,40206,39733,40699,39632,38930,37867,36806,36523,37552,38778,39669,40810,40831,42075,43045,42064,42046,42161,42459,41947,41722,41967,41709,41629,40728,39138,38416,37175,36146,36161,35300,36651,39101,41934,40878,39974,39630,40392,41316,43035,43663,42866,42571,41942,40918,40053,39121,36836,35019,33621,31385,30138,28684,26543,25481,24905,24957,24814,17315,16931,16393,16208,13783,11998,10713,9878,8951,7720,7099,7014,6304,5594,4884,4174,3465,2755,2045,1335,625,5
25,MA,35716,35916,36787,37267,37706,37976,37749,38190,38650,39240,39974,41028,42264,42100,41675,42339,43777,43709,49369,53755,51473,48501,46669,45843,47599,49019,50217,50913,50622,50886,51470,50693,50307,49867,49241,47757,46496,46727,45477,44627,43390,42373,41631,40303,39922,40263,39944,41048,43493,46849,45989,45656,45584,46581,47839,49421,49843,49407,49562,48857,47701,46967,46242,43813,41904,40574,38539,36846,35303,32375,31230,30353,30396,30562,20912,20543,19993,19724,16242,14117,12530,11719,10797,9697,8831,8883,8000,7117,6234,5351,4468,3585,2702,1819,936,161
26,MI,55392,56181,57592,59119,60315,60556,60599,60135,60852,61502,63008,64403,66495,66937,65941,66272,67400,66823,68045,66831,67778,69145,68963,68271,67804,67990,68408,68942,70026,71451,68975,64808,62580,61246,62139,61520,61030,61898,61878,61874,60911,59386,58728,56865,55753,56250,56402,58666,63604,68406,65937,64403,63605,64886,65958,68587,70889,70969,72189,71231,70273,70554,70570,67923,65290,62958,60460,58170,56632,51358,49097,47332,46853,46537,31761,31308,31169,30955,26120,22469,19996,18739,16682,14467,13336,12786,11452,10119,8785,7452,6118,4785,3451,2118,784,5
27,MN,34020,34523,35597,36727,37321,37512,37569,37411,37576,37613,38861,39615,40455,40146,39282,38868,39447,38513,36601,36523,35912,35555,35351,35098,35941,36685,37916,38375,38624,38566,38837,38802,39245,39797,40431,40597,40388,41143,40951,40597,39419,37679,36072,34366,33354,32979,31850,32236,34313,37178,36114,35156,34339,34883,35816,37822,39232,39617,40399,40331,39670,38476,37729,36451,35055,33694,32233,30934,29896,27150,25875,24381,23848,23555,16196,16257,16045,15702,13265,11861,10748,10171,9140,8131,7506,7368,6617,5867,5116,4366,3615,2865,2114,1364,613,5
28,MS,17923,18156,18485,18519,18778,18758,18903,18825,19182,19496,20434,21494,22448,22670,21373,21037,21130,20573,20183,20952,20591,20074,20175,19808,19369,19115,19566,19703,20051,19987,19584,18649,17796,17567,17875,17896,17862,18594,18724,19013,18523,17660,17470,17164,16742,16676,16490,16978,18152,19139,18075,17441,17251,17329,17772,18638,19026,19172,19273,18976,18687,18321,18343,17895,17212,16823,15837,15028,14579,13665,13346,12896,12860,12910,8756,8492,8329,7988,6812,6048,5372,5103,4616,3922,3553,3184,2828,2473,2118,1763,1408,1052,697,342,5,5
29,MO,36459,36999,37646,38313,38689,38930,38764,38513,38904,39425,40326,41430,42609,42311,41644,40913,41358,40714,39601,41108,41003,41039,40577,40254,39978,40052,40749,41530,42240,42305,41248,39988,39167,39924,40747,40265,39983,40824,40210,40116,39358,37906,37112,35521,34356,34488,33910,34800,37385,39787,37695,36617,35759,36598,37433,39816,41580,42171,43111,42610,41804,41057,40501,39205,37605,36098,34616,33064,31826,29271,28125,27446,27338,27260,18717,18974,18753,18233,15550,13832,12237,11474,10372,9089,8339,7983,7149,6315,5481,4647,3814,2980,2146,1312,478,5
30,MT,5809,5874,6133,6398,6660,6760,6660,6726,6714,6671,6786,7154,7346,7317,6963,6789,6936,6731,6533,7276,7353,7650,7636,7699,7496,7164,7280,7390,7499,7226,7146,7005,6960,6835,6976,7092,7243,7467,7301,7255,7091,6883,6751,6399,6096,5881,5896,5917,6124,6605,6288,6069,5953,6001,6161,6660,7007,7257,7641,7593,7577,7746,7840,7664,7561,7372,7402,7354,7192,6522,6282,6040,6031,5941,4079,3991,3873,3789,3185,2881,2536,2310,2076,1809,1637,1553,1389,1225,1062,898,735,571,407,244,80,5
31,NE,12876,13033,13303,13592,13871,14248,13864,13770,13591,13754,14273,14596,14826,14583,14168,14155,14262,13843,13324,14536,14480,14339,13377,13543,13337,13217,13120,13299,13294,12805,12793,12711,12913,13076,13338,13652,13497,13886,13775,13698,13139,12399,12114,11644,11297,11360,10832,10859,11563,12123,11530,11113,10770,10883,11253,11917,12348,12535,12808,12722,12637,12469,12204,11857,11569,11048,10575,10214,9959,9039,8667,8351,8070,7935,5461,5417,5437,5119,4340,3829,3542,3400,3071,2830,2560,2546,2290,2034,1778,1522,1266,1010,754,498,242,5
32,NV,17939,18126,18542,19168,19542,19819,19523,19668,19960,20181,20555,21006,21973,21518,20803,20305,20286,19982,18393,17081,17239,17695,18190,19113,20314,20934,21766,22630,23421,24160,24215,23377,23251,22969,22945,22751,22476,22568,22356,22205,21893,20685,20368,19641,19376,19681,19197,19761,20559,22165,21616,20488,19701,19766,20018,20555,20267,20140,20332,20000,19684,18848,18838,18132,17803,17468,16562,16124,15512,14700,14544,14220,14610,14820,10413,10145,9865,9522,7986,6925,6387,5734,5163,4362,3772,3428,3050,2673,2296,1919,1542,1165,788,411,34,5
